CpG,Beta,SE,P,StudyID
cg23771366,-0.086,0.01064,9.1e-16,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14701962,0.063,0.01485,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00464814,-0.041,0.01004,4.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
ch.6.33611621F,-0.036,0.00812,7.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00687674,0.04,0.00936,1.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15827092,-0.032,0.00818,7.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23672278,-0.058,0.01274,5.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24723373,-0.049,0.01176,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14799927,-0.05,0.01249,6.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15541611,-0.077,0.01463,1.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06706156,-0.072,0.01555,4.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17222829,-0.069,0.01214,1.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14884931,0.051,0.01109,4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22332722,-0.023,0.00519,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04087207,-0.069,0.01323,1.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27110054,-0.049,0.01088,6.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13003054,-0.039,0.00892,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25541209,-0.072,0.01833,8.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04180046,0.04,0.00646,5.9e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15601264,-0.037,0.00953,9.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27230705,-0.053,0.01325,6.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21494379,-0.041,0.00874,3.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14218481,0.021,0.00547,8.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11313708,-0.052,0.01173,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17591816,-0.058,0.01117,2.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08129583,-0.087,0.01488,4.9e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23054181,-0.088,0.01501,4.5e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05379350,-0.038,0.00947,6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11083848,-0.05,0.01144,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03857553,-0.061,0.01424,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24938761,-0.086,0.01519,1.6e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20155035,-0.046,0.0105,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00259404,-0.059,0.01465,6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06555468,0.048,0.01184,4.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04232972,-0.041,0.00841,9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07168232,-0.07,0.01789,9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14584535,-0.051,0.01269,6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26767593,-0.053,0.0104,3.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20778199,-0.032,0.00681,3.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03249630,-0.06,0.01133,1.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05919238,-0.057,0.01308,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21822187,-0.048,0.01067,8.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03671075,-0.031,0.00657,1.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25103337,-0.068,0.01329,3.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04491089,-0.033,0.00843,7.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23732483,-0.046,0.00908,4.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12401918,-0.051,0.01147,7.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23542902,-0.058,0.01373,2.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26253134,-0.053,0.01122,2.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20241876,-0.068,0.0163,3.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24103651,-0.045,0.01118,4.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22512830,-0.034,0.00788,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24287110,-0.038,0.00729,2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13370427,-0.05,0.01251,6.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00333528,-0.048,0.01224,9.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09006487,-0.041,0.0081,5.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12405599,-0.074,0.01157,1.3e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17749033,-0.084,0.01888,7.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18278694,-0.049,0.0118,3.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23302989,-0.063,0.01309,1.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18084554,-0.11,0.01909,5.1e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06933384,-0.054,0.00912,3.3e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27565473,0.03,0.00603,5.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04118119,-0.055,0.01238,7.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02223351,-0.07,0.01619,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10482632,-0.036,0.00907,7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10513161,0.067,0.01294,2.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20705781,-0.048,0.0114,2.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03707168,-0.084,0.00905,1.1e-20,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17547295,-0.062,0.01243,5.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03725309,-0.039,0.00908,2.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21535657,-0.045,0.01088,3.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18445108,-0.064,0.01585,5.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01627252,-0.066,0.01477,6.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21536783,-0.067,0.01611,3.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04381888,-0.058,0.01401,3.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15474579,-0.056,0.0111,4.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05904013,-0.07,0.01459,1.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19114543,-0.07,0.017,3.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25983901,-0.036,0.00899,6.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23528247,-0.048,0.01137,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16954385,-0.047,0.01166,5.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14715778,-0.047,0.01011,3.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12806681,-0.033,0.0073,7.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00310463,-0.05,0.01171,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19578660,-0.033,0.00833,7.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13321166,-0.075,0.01552,1.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03147185,-0.068,0.01653,3.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02769705,-0.047,0.01139,3.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15553397,0.063,0.01379,5.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18503912,-0.053,0.0136,8.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00310412,-0.11,0.01478,2.7e-13,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25539505,-0.046,0.01097,2.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05110225,-0.04,0.00994,6.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12058064,-0.091,0.02142,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17907003,-0.052,0.01212,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19589396,-0.05,0.0094,1.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03180819,-0.044,0.01123,9.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10480239,-0.044,0.01089,5.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26189283,-0.034,0.00741,5.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19351604,-0.063,0.01315,1.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16646054,-0.061,0.01207,4.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15404019,-0.063,0.0148,2.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14729980,-0.056,0.01296,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23728447,-0.036,0.00902,5.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08175413,-0.036,0.00842,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08528970,-0.061,0.01264,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05657656,-0.047,0.01201,9.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03919657,-0.11,0.02031,1.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03434029,-0.051,0.01104,3.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06857116,-0.059,0.0126,2.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16434190,-0.079,0.01491,9.9e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08368934,-0.1,0.01974,4.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04886849,-0.095,0.01634,5.2e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01229658,-0.062,0.0147,2.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00780520,-0.055,0.01318,3.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23924737,-0.093,0.01387,2.6e-11,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02458141,-0.064,0.01318,1.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03926751,-0.068,0.01123,1.5e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01612140,-0.043,0.01007,2.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26856257,-0.043,0.00893,1.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15610437,-0.086,0.01897,5.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16110788,-0.069,0.01599,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22729539,-0.041,0.01036,7.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21990700,-0.048,0.00843,9.4e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13167431,-0.044,0.01045,2.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16226866,-0.032,0.00827,9.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23110422,-0.061,0.00856,7.1e-13,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08772789,-0.075,0.01684,9.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14516183,-0.059,0.01093,5.8e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10767665,-0.055,0.01345,4.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10442325,-0.07,0.0146,1.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00871610,-0.061,0.0112,5.5e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09020199,-0.078,0.01793,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09501509,-0.055,0.01246,1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08971667,-0.039,0.00935,3.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16945415,-0.081,0.01671,1.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08253808,-0.079,0.01466,7.6e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03998264,-0.064,0.01214,1.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23013137,0.12,0.0201,9.8e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26443127,-0.088,0.01638,8.8e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00514723,-0.049,0.01208,5.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00995854,-0.065,0.01291,4.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01176329,-0.046,0.01008,6.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12516875,-0.06,0.01112,6.5e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00134210,-0.029,0.00723,6.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09469355,-0.098,0.01401,3.4e-12,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09416908,-0.067,0.01373,1.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10190813,-0.051,0.00976,1.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18535415,-0.096,0.02119,5.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15013617,-0.047,0.01184,8.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05221370,-0.042,0.00788,9.5e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20078972,-0.07,0.0143,8.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26585644,-0.068,0.01738,9.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16571794,-0.049,0.012,4.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11916609,-0.048,0.01072,6.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14012546,-0.066,0.01479,8.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11377213,-0.06,0.01324,6.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03055520,-0.06,0.01413,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10919111,-0.054,0.01252,1.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23762465,-0.063,0.01604,7.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01208318,-0.031,0.00599,3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26547816,-0.05,0.01076,2.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22116041,-0.037,0.00917,5.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03997105,-0.038,0.00746,3.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01999566,-0.067,0.01711,9.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05249836,-0.058,0.01275,5.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24304425,-0.057,0.01367,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15334250,-0.055,0.01189,4.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17936236,-0.069,0.01725,6.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24585377,-0.076,0.01476,2.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08324157,-0.044,0.01097,6.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08507178,-0.082,0.01657,8.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04571130,-0.057,0.01289,8.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02519286,-0.05,0.00947,1.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08736072,-0.056,0.01435,9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17988326,0.071,0.01716,3.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23859635,0.057,0.01413,5.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24848615,-0.059,0.0121,1.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03746976,-0.066,0.01521,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09350411,-0.027,0.00696,9.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15380836,-0.044,0.00938,2.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20426710,-0.035,0.00778,8.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04984852,0.036,0.00875,3.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01612883,-0.09,0.02009,7.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06305891,-0.069,0.01539,7.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14034325,-0.056,0.01121,5.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03157040,-0.052,0.00919,2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18942579,-0.029,0.00728,5.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19620994,-0.062,0.014,8.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04907244,-0.042,0.00613,8.6e-12,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23239150,0.054,0.01302,3.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00892324,-0.059,0.01507,9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07413467,0.038,0.0088,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14580628,-0.035,0.00874,4.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03040292,0.076,0.01833,3.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23723486,-0.061,0.01535,7.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12363682,0.031,0.00675,4.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04972459,-0.071,0.01613,1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24417845,-0.06,0.01098,4.9e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00073090,-0.11,0.01385,1.4e-14,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15418499,-0.054,0.01097,7.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06172950,-0.065,0.01277,4.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04389058,-0.058,0.01278,5.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06459104,-0.026,0.005,2.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19312427,-0.048,0.01181,4.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15134583,-0.087,0.0175,6.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15344028,-0.034,0.00723,3.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25978218,-0.036,0.00908,8.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04764812,-0.053,0.01292,3.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26282236,0.041,0.00856,2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16303353,-0.065,0.01496,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20912205,-0.043,0.00977,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04605590,-0.037,0.00895,4.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07866632,-0.069,0.01681,3.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09719956,-0.043,0.01045,3.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12370935,0.072,0.01675,1.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12593793,-0.042,0.00972,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19321684,-0.034,0.00698,8.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26467528,-0.044,0.01051,2.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05569328,-0.046,0.01129,4.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02012974,-0.056,0.01352,3.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12616923,-0.045,0.01015,8.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23901967,0.067,0.01719,9.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05694021,-0.038,0.00898,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25197500,-0.043,0.01035,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07744430,-0.088,0.01525,7.6e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21196487,-0.05,0.01125,9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07239938,-0.059,0.01382,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22713444,-0.067,0.01246,8.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14187687,-0.048,0.0107,8.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07151117,-0.042,0.00949,9.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17935536,-0.081,0.02011,6.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13583535,-0.048,0.00929,2.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05200313,-0.06,0.01113,6.6e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14611112,-0.051,0.01245,4.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05667818,-0.052,0.01208,1.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08044694,-0.074,0.01767,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16268734,-0.054,0.01271,2.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23756264,-0.069,0.01603,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26728422,-0.036,0.00818,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04685387,-0.047,0.00937,5.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09650907,-0.047,0.00969,1.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04789403,-0.037,0.00937,8.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02998028,0.04,0.01005,7.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11193767,-0.073,0.01332,5.2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
