CpG,Beta,SE,P,StudyID
cg09559950,0.028,0.00498,1.6e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18770579,-0.026,0.00529,7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04088817,0.022,0.00402,2.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg15498134,-0.042,0.0041,8.7e-25,Robert-F-Hillary_Incident_COPD_Basic_model
cg00592781,0.02,0.0049,5.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11353250,0.026,0.0051,3.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg26175729,-0.025,0.00458,5.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg09964670,-0.026,0.0063,3.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22807822,-0.034,0.00638,1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg09597070,0.019,0.00382,3.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg17657268,0.02,0.00363,2.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg06201717,-0.025,0.00602,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25114913,0.025,0.00381,1.2e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg07212778,0.019,0.00451,2.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17875988,-0.03,0.00768,7.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06679494,-0.037,0.00463,9.6e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg20174636,0.018,0.00432,4.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17916490,0.019,0.00383,4.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg06575065,0.029,0.00552,1.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04046599,-0.022,0.0049,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15929078,-0.021,0.00427,7.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14492800,0.023,0.00383,1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg04894619,0.018,0.00433,3.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22661893,0.025,0.00576,1.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20637307,0.025,0.00302,4.7e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg06768188,0.014,0.00337,4.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26813646,0.024,0.00405,5.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg06970090,0.021,0.00466,5.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg08269389,0.018,0.00435,4.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08572611,0.025,0.00386,1.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg08073312,0.025,0.00568,9.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg27528660,0.027,0.00453,1.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg02286091,0.024,0.00436,6.3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg17457560,0.018,0.00395,4.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23965061,0.018,0.00429,1.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21599230,0.0084,0.00209,5.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16523380,0.019,0.00419,5.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg27642470,0.018,0.00371,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg27044841,0.023,0.00395,1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg20045492,0.029,0.00423,6.9e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg05331807,-0.023,0.00364,6.4e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg24154951,0.027,0.00347,6.4e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg26686415,0.017,0.00422,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19416570,0.026,0.0055,2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg11231069,0.034,0.00642,7.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg22275276,-0.044,0.00859,3.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg00648686,-0.021,0.00451,5.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg17712928,0.03,0.00441,1.1e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg02740606,-0.031,0.00594,2.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg19811761,0.017,0.00272,8.4e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg07016556,-0.022,0.00431,2.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04983516,0.019,0.00338,3.7e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg15843262,0.017,0.00332,3.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg17052170,-0.014,0.00338,4.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15778437,0.02,0.00451,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26701785,0.023,0.00279,1.3e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg14102128,0.013,0.00328,5.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04672706,0.029,0.00467,6.2e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg24522654,-0.04,0.00548,4.9e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg21585138,-0.021,0.00416,6.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg00989249,0.023,0.00465,8.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02557695,0.02,0.0042,1.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18932726,0.021,0.0028,1.9e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg22600043,0.036,0.00662,5.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg02024925,0.017,0.00326,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg23058194,0.03,0.00283,2.8e-26,Robert-F-Hillary_Incident_COPD_Basic_model
cg02785604,0.017,0.00419,5.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22264930,0.023,0.00533,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13985485,0.018,0.0022,5.7e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg16643542,-0.047,0.01143,3.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05635807,0.025,0.00383,7.3e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg25460807,-0.013,0.00305,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13954457,0.026,0.0045,5.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg08362785,0.051,0.0078,9.2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg11105358,0.02,0.00363,5.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg19144684,0.024,0.00502,1.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg12349884,-0.023,0.00519,7.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg24771152,0.025,0.00269,9.1e-21,Robert-F-Hillary_Incident_COPD_Basic_model
cg00674365,0.014,0.00208,6.7e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg07165260,-0.028,0.00628,9.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg26113809,0.025,0.00434,1.3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg08946575,0.023,0.00409,1.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg08000065,0.031,0.00447,2.9e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg12345672,0.018,0.00462,7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11708136,0.023,0.0045,3.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg27280575,0.022,0.00366,3.5e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg09530163,0.031,0.00569,3.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg14629075,0.021,0.00343,9.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg03502002,0.024,0.00322,6.9e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg19709355,-0.056,0.00676,9.5e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg13670316,0.026,0.00421,3.8e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg06159486,0.025,0.00483,2.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg25069102,-0.036,0.00583,1.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg07746943,0.021,0.00258,3.4e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg19809977,-0.026,0.00608,2.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01758512,0.025,0.00307,5.1e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg21869609,-0.02,0.00236,1.8e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg08255475,-0.032,0.00512,2.2e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg13570656,-0.012,0.00296,6.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01544903,0.016,0.00326,9.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02338271,-0.046,0.00549,3.5e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg11832534,0.031,0.00457,9e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg05896042,0.026,0.00522,6.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14790772,-0.028,0.00707,7.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12200038,0.026,0.00331,1.1e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg06696815,-0.032,0.00662,1.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09540102,-0.018,0.00402,4.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg17124583,0.012,0.00267,8.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23051272,-0.026,0.00673,9.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09858022,0.041,0.00791,2.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg17329670,0.025,0.00392,3.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg00069860,0.026,0.00481,9.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg07837556,0.0098,0.00212,4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg03004280,-0.024,0.00532,5.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23390619,-0.045,0.00842,8.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg06293787,0.016,0.00342,2.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg05701418,-0.013,0.003,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21663666,-0.018,0.00433,4.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22256433,0.012,0.00302,6.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03096954,-0.035,0.00676,2.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg20112827,-0.017,0.0039,1.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24199463,0.041,0.00984,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05474761,-0.029,0.00681,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02801786,0.026,0.00447,5.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg14072016,0.029,0.00551,1.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg26019472,-0.024,0.00529,8.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13985198,-0.031,0.00422,2e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg26692097,-0.023,0.00577,7.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25341338,0.03,0.00443,1.2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg07493876,-0.031,0.00633,7.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg03497652,0.028,0.00553,5.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg09767602,0.017,0.0033,5.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg06090660,0.023,0.00401,5.7e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg15941948,0.02,0.00459,1.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24556441,0.026,0.00461,1.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg10843343,-0.033,0.00524,2.4e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg10717312,0.026,0.00367,9.9e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg11229862,0.032,0.00578,2.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18728264,-0.03,0.00712,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11439596,0.032,0.00401,1.7e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg22762492,0.018,0.00407,5.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg08698997,-0.032,0.00517,7.9e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg01187505,0.02,0.00318,5.9e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg08207895,-0.032,0.00478,1.3e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg20512711,0.021,0.00422,5.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg16867657,0.042,0.00694,1.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg08709879,-0.017,0.00431,6.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12071328,0.017,0.0034,4.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg17238412,0.021,0.00495,1.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01777403,-0.017,0.00345,9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg23726566,0.013,0.00247,2.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg12497564,0.02,0.00356,1.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg09279949,0.022,0.00312,3.7e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg08991401,-0.022,0.00519,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18482303,0.041,0.005,2.1e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg17985646,0.014,0.00258,8.7e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg23495279,0.023,0.00312,9.1e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg00774149,-0.025,0.00429,3.5e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg02956248,-0.016,0.00261,1.4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg11930554,0.022,0.00415,1.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg20892260,0.019,0.00481,7.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12816979,0.026,0.00369,1.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg27527798,-0.035,0.00527,2.3e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg02763536,0.018,0.00331,5.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg23016129,0.024,0.00449,4.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg17619755,0.04,0.00349,6.6e-30,Robert-F-Hillary_Incident_COPD_Basic_model
cg01587896,0.031,0.00405,2.4e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg14255824,-0.021,0.00487,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12388583,0.022,0.00434,5.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg23642130,0.017,0.00393,1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20405017,0.023,0.00316,1.5e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg03753331,0.02,0.00335,1.7e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg04545963,-0.043,0.00618,2.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg12215340,0.028,0.00393,5.3e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg14654533,0.02,0.00343,9.4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg27470213,-0.026,0.00408,2.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg14189141,0.019,0.00371,2.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg13855472,-0.022,0.00544,4.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06087185,0.02,0.00301,1.5e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg02657401,0.023,0.00421,2.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg24966702,0.017,0.00404,3.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00500729,-0.027,0.00612,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25602684,0.027,0.00398,8e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg25032595,0.017,0.00286,3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg19108747,0.026,0.00508,4.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg27252696,0.019,0.00409,3.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg07203423,0.02,0.00325,5.4e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg07861456,-0.026,0.00645,7.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09537553,-0.021,0.00414,3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14012925,0.027,0.00602,5.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg05301188,-0.014,0.00222,8.9e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg27542341,-0.023,0.00513,6.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg21350575,0.023,0.00298,2.6e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg19757631,-0.03,0.00491,1.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg16783744,0.03,0.00443,1.7e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg07769588,-0.03,0.00657,6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg22282410,0.022,0.00377,9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg00688962,0.024,0.00282,5.7e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg03078400,-0.028,0.00391,1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg25921813,0.016,0.00328,7.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08272731,0.015,0.00285,1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg18954541,0.025,0.00391,3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg07382454,0.021,0.00295,3.6e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg12269002,-0.025,0.00622,7.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25130381,0.027,0.00492,3.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18686527,0.02,0.00331,1.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg24346629,0.015,0.00245,1.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg03218479,0.029,0.00532,6.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg08991742,-0.034,0.00536,1.6e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg06335867,0.021,0.00511,5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13969001,0.016,0.00416,9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04432599,-0.028,0.00668,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10848272,0.022,0.00347,1.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg19521279,-0.032,0.00535,1.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg05336115,0.026,0.0037,1.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg11145160,0.025,0.00546,6.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg21297493,0.031,0.00437,1.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg11679455,-0.042,0.00567,8.5e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg03332469,0.025,0.00488,2.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02938303,0.035,0.00423,1.1e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg16200531,0.025,0.00415,2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg13784312,-0.047,0.00394,2.3e-32,Robert-F-Hillary_Incident_COPD_Basic_model
cg23629166,-0.046,0.00503,3.6e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg23710492,0.026,0.00472,2.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg16288089,0.026,0.00446,4.7e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg11429111,0.037,0.00383,1.8e-22,Robert-F-Hillary_Incident_COPD_Basic_model
cg11120927,0.013,0.00278,2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09491991,0.015,0.00255,5e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg15209808,0.025,0.0055,6.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg03729204,-0.029,0.00703,3.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25774643,0.015,0.0037,7.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02936451,0.023,0.00577,6.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21483700,-0.027,0.00659,3.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13632816,0.024,0.0029,2.7e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg27120816,0.022,0.00407,7.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg10580293,-0.013,0.00204,6.8e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg05387269,0.021,0.00449,2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg01956420,0.025,0.00243,6.3e-24,Robert-F-Hillary_Incident_COPD_Basic_model
cg23992410,0.014,0.00265,2.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg19922137,0.022,0.00359,4.6e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg12816198,-0.021,0.00467,6.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg19629631,-0.013,0.00269,6.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg06866597,0.021,0.00451,4.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg19070894,0.035,0.00491,8e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg01693350,0.021,0.00386,5.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg02993991,-0.025,0.00544,4.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg17368760,0.024,0.00265,3.8e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg00777689,0.013,0.00324,7.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23162396,-0.028,0.0053,8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg01154505,0.034,0.00603,2.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg02434443,0.02,0.00439,3.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg11354629,0.026,0.00527,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09595163,0.018,0.0035,1.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07021906,0.038,0.00612,4.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg24136205,0.026,0.00603,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20536983,0.023,0.00298,1.4e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg09959150,0.012,0.00297,8.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19266034,-0.025,0.00581,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01139553,-0.041,0.00874,2.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg11723848,0.024,0.00385,9.8e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg22891070,-0.0099,0.00228,1.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21918313,0.017,0.00338,9.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg06928838,-0.02,0.00484,3.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19998368,0.014,0.00347,3.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21707172,-0.019,0.00443,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18840956,0.017,0.00432,5.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08421685,0.024,0.00288,2.2e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg11985220,0.028,0.00402,6.8e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg14214262,0.024,0.0055,8.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg01962937,0.019,0.00456,4.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23160483,-0.03,0.00638,2.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg10551329,-0.027,0.00461,5.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg24183909,0.011,0.00218,2.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07779120,0.024,0.00331,1.7e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg14451382,0.021,0.00326,2.7e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg24932457,0.012,0.00238,4.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg10177394,0.03,0.00507,3.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg13942604,-0.036,0.00639,1.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg05714155,0.016,0.00329,1.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06541501,0.017,0.00408,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11036833,0.02,0.00443,8.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg22888484,-0.024,0.0062,9.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17980283,0.031,0.00545,9.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg17007640,0.028,0.00625,5.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg12296772,0.029,0.00426,9.6e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg02352281,-0.03,0.0038,5e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg14325436,-0.011,0.00262,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01777643,0.028,0.00403,6.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg21399057,-0.024,0.00552,1.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03834767,-0.026,0.0056,2.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06183338,0.022,0.00437,4.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg26702958,0.023,0.00484,1.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg11701471,0.022,0.00335,3.6e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg23352712,0.026,0.00531,1.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23217126,0.016,0.00408,6.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07354253,-0.022,0.0056,8.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
