CpG,Beta,SE,P,StudyID
cg07804434,-0.0164,0.00286,3.3e-08,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07828377,0.0258,0.00612,3.6e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07830855,0.0203,0.00444,8e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07835650,0.0288,0.00475,5.7e-09,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07837209,-0.0347,0.00607,3.4e-08,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07838270,0.0407,0.00813,1.2e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07839457,-0.056,0.01266,1.5e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07842062,0.0152,0.00321,4.1e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07874755,0.0602,0.0081,2.4e-12,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07890553,0.0249,0.00465,2.1e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07920930,-0.0351,0.00656,2.2e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07937631,-0.0668,0.01217,1.1e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07974504,-0.0837,0.01462,3.4e-08,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07984168,0.0419,0.0066,1.3e-09,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07997596,0.0163,0.00391,4.6e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08003353,0.0236,0.00561,3.8e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08009184,-0.0297,0.00662,1.2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08012219,0.0437,0.01012,2.4e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08020436,0.0079,0.00116,1.1e-10,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08023751,0.0209,0.00479,2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08027810,-0.026,0.00548,3.9e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08035749,0.0193,0.00387,1.3e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08036798,0.0202,0.00505,8.6e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08038219,-0.0146,0.00351,4.6e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08057985,0.0144,0.0036,8.5e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08084154,0.0844,0.01298,5.3e-10,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08084502,-0.0261,0.00631,4.9e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08101303,-0.0142,0.00298,3.3e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08112929,-0.0437,0.00916,3.4e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08113002,-0.0356,0.00808,1.7e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08134680,0.0215,0.00501,2.7e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08158662,0.0185,0.00462,8.8e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08173263,0.0496,0.00885,6.1e-08,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08196561,-0.0458,0.00841,1.4e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08200252,0.0204,0.00393,5.2e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08208133,0.0341,0.00635,2e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08227227,0.0336,0.00506,2.5e-10,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08249698,-0.0182,0.00392,6e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08255475,-0.0235,0.00533,1.7e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08275025,-0.0156,0.00369,3.6e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08280036,0.0723,0.01617,1.2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08296176,0.009,0.00226,9.6e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08305378,0.0167,0.00418,8.8e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08306303,0.0183,0.00454,8e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08307311,0.0297,0.00708,3.9e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08309183,0.0256,0.00595,2.5e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08309609,-0.0099,0.00216,8.2e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08318732,0.0241,0.00604,9.3e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08327744,-0.017,0.00427,9.2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08342619,-0.0249,0.00554,1.2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08345082,-0.0262,0.00653,8.2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08352115,0.0161,0.00402,8.1e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08358943,-0.0266,0.00466,3.7e-08,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08395784,-0.2052,0.02975,5.7e-11,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08396193,-0.0155,0.00362,2.7e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08412537,-0.0226,0.0054,4.2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08414676,-0.0322,0.00612,3.5e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08423142,-0.0178,0.00369,2.6e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08425543,0.0225,0.00539,4.2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08450021,-0.0455,0.01069,3.1e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08461692,0.019,0.00443,2.6e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08467866,-0.0291,0.00615,4.1e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08477332,-0.1312,0.02794,4.7e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08479516,-0.0407,0.00893,8.8e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08489228,-0.0227,0.00436,4.4e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08489674,-0.0206,0.00503,6.2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08504143,0.0366,0.00712,6.1e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08506672,0.1966,0.04102,3e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08528934,-0.0226,0.0036,1.8e-09,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08541962,0.0331,0.00619,2.2e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08548409,-0.023,0.00514,1.3e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08553327,0.0258,0.00503,6.7e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08558340,-0.0373,0.00782,3.3e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08562672,-0.0825,0.01816,9e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08569786,0.028,0.00637,1.7e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08571738,0.0274,0.00498,1.1e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08574915,-0.0185,0.00441,4.1e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08578734,0.0183,0.00459,9.4e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08587534,-0.0261,0.00541,2.6e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08594651,-0.0169,0.00392,2.5e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08608240,0.0078,0.00175,1.2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08617581,-0.0478,0.01089,1.8e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08620426,0.0245,0.00568,2.4e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08632081,-0.0275,0.0067,5.8e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08634298,0.0235,0.00464,8.8e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08654091,0.0303,0.00737,5.5e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08684066,0.1149,0.02408,3.4e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08685909,0.0154,0.00305,9.4e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08687507,0.0334,0.00683,1.9e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08703857,0.0289,0.0065,1.4e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08742575,0.0825,0.01934,3e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08753560,0.0138,0.00314,1.7e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08762424,0.0866,0.01853,5.1e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08774009,0.036,0.00829,2.1e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08791347,0.0282,0.00589,3e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08822136,0.0227,0.00552,5.5e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08823411,0.0301,0.00561,2.1e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08825200,0.052,0.00877,1.1e-08,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08835956,0.0291,0.00664,1.8e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08851727,-0.0476,0.00798,9.7e-09,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08877853,-0.0478,0.01164,5.7e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08878450,-0.0643,0.01001,8e-10,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08900396,-0.148,0.0372,9.5e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08901157,-0.023,0.00504,8.3e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08901520,0.0421,0.00771,1.3e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08904095,0.0161,0.00397,6.7e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08943045,-0.0273,0.00614,1.4e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08946161,0.0191,0.00451,3.5e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08950364,0.1646,0.03031,1.5e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08958747,-0.0141,0.00322,1.8e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08967938,0.034,0.00835,6.6e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08982961,-0.0384,0.00741,5e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09007354,0.0223,0.00445,1.1e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09064252,0.0197,0.00406,2.4e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09075522,0.0258,0.00505,6.9e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09076662,-0.0186,0.00444,4.1e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09120722,-0.142,0.02982,3.5e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09122035,-0.052,0.01071,2.3e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09126090,-0.0205,0.00487,3.8e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09140531,-0.0691,0.01332,4.9e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09157813,0.0424,0.00877,2.5e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09159285,0.0339,0.00678,1.2e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09245319,0.0256,0.0059,2.2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09248660,0.0189,0.0042,1.1e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09250473,0.0093,0.00226,5.4e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09264558,-0.0167,0.00405,5.4e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09273716,0.0219,0.0046,3.5e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09275408,0.02,0.00441,9.9e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09315264,0.0142,0.00321,1.5e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09349128,-0.0269,0.00476,4.8e-08,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09371281,-0.0655,0.01245,3.4e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09371409,-0.0625,0.01386,1e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09383860,0.0209,0.00512,6.2e-05,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09434603,0.1033,0.02061,1.1e-06,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09460553,0.0554,0.00936,1.3e-08,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg09479241,-0.0389,0.00771,9.3e-07,27886173_Battram-T_inflammatory_bowel_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
